status,gender,num_of_item,order_month
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,4,10
Returned,M,1,10
Returned,M,4,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,3,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,4,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,3,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,3,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,4,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,3,10
Returned,M,4,10
Returned,M,1,10
Returned,M,4,10
Returned,M,3,10
Returned,M,2,10
Returned,M,3,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,4,10
Returned,M,1,10
Returned,M,4,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,3,10
Returned,M,1,10
Returned,M,1,10
Returned,M,3,10
Returned,M,1,10
Returned,M,1,10
Returned,M,4,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,3,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,4,10
Returned,M,2,10
Returned,M,1,10
Returned,M,3,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,3,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,4,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,4,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,3,10
Returned,M,1,10
Returned,M,1,10
Returned,M,3,10
Returned,M,3,10
Returned,M,2,10
Returned,M,1,10
Returned,M,3,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,3,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,4,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,2,10
Returned,M,3,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,4,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,3,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,2,10
Returned,M,1,10
Returned,M,4,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,2,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Returned,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,3,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,4,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,3,10
Shipped,M,2,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,2,10
Shipped,M,3,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
Shipped,M,1,10
